Proj_Award,Proj_Funding_Country,Proj_Funding_Agency,Proj_Program_Code,Proj_Start_Year,Proj_End_Year,Proj_Title,Proj_AON,Proj_Initiative,Proj_Discipline,Proj_Institution,Proj_Contact_Name,Proj_Contact_Email,Proj_Contact_Phone,Proj_Contact_Role,Proj_Page_Link,Proj_Metadata_Link,Site_Name,Site_ID_AOV,Site_ID_Alt1,Site_ID_Alt2,Site_Country,Site_Place,Site_Lat,Site_Long,Site_Accuracy,Site_Depth,Site_Elevation,Site_Start_Year,Site_End_Year,Site_Start_Date,Site_End_Date,Site_Type,Site_GCMD_Science,Site_GCMD_Platform,Site_GCMD_Instrument,Data_Page_Link1,Data_Page_Link2,Data_Metadata_Link,db_Metadata_Sources,db_Metadata_Wrangler,db_Date_Created,db_Date_Export,db_Date_Modified,db_Notes,Site_Name_IDs,Site_Lat_Long,Site_Location_Country,Site_Abstract,Site_ID_BAID
2022523,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2025,NNA Track 1: Collaborative Research: Navigating Convergent Pressures on Arctic Development,N,,Data Management,,"Tingstad, Abbie",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022523,,Logistics Base,,,,,",",63.75600052,-68.55599976,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022525,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2024,"NNA Track 1: Collaborative Research: Navigating Impacts of the Arctic Tourism Industry on Nature, Commerce, and Culture in Northern Communities",N,,Social and Human Sciences,,"Orttung, Robert",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022525,,Logistics Base,,,,Iceland,"Akureyri, Iceland",65.68399811,-18.11000061,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022529,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2024,"NNA Track 1: Collaborative Research: Navigating Impacts of the Arctic Tourism Industry on Nature, Commerce, and Culture in Northern Communities",N,,Social and Human Sciences,,"Ogilvie, Astrid",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022529,,Logistics Base,,,,Iceland,"Akureyri, Iceland",65.68399811,-18.11000061,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022554,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2025,NNA Track 1: Collaborative Research: Navigating Convergent Pressures on Arctic Development,N,,Data Management,,"Pavelsky, Tamlin",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022554,,Logistics Base,,,,,",",63.75600052,-68.55599976,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022561,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2025,Collaborative Research: NNA Track 1: Global impacts and social implications of changing thermokarst lake environments near Yukon River Watershed communities,N,,Biology,,"Jones, Tyler",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022561,,Logistics Base,,,,Alaska,"Arctic Village, Interior",68.13300323,-145.5279999,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022570,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2022,NNA Track 2: Collaborative Research: Adaptable Microgrids in Arctic Communities,N,,Data Management,,"Colt, Stephen",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022570,,Logistics Base,,,,Alaska,"Kivalina, Arctic Alaska",67.72799683,-164.5410004,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022571,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2025,NNA Track 1: Collaborative Research: Navigating Convergent Pressures on Arctic Development,N,,Data Management,,"Brigham, Lawson",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022571,,Logistics Base,,,,,",",63.75600052,-68.55599976,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022577,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2025,Collaborative Research: NNA Track 1: Global impacts and social implications of changing thermokarst lake environments near Yukon River Watershed communities,N,,Biology,,"Walter Anthony, Katey",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022577,,Logistics Base,,,,Alaska,"Arctic Village, Interior",68.13300323,-145.5279999,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022587,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2022,NNA Track 2: Collaborative Research: Adaptable Microgrids in Arctic Communities,N,,Data Management,,"Schell, Kristen",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022587,,Logistics Base,,,,Alaska,"Kivalina, Arctic Alaska",67.72799683,-164.5410004,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022588,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2025,NNA Track 1: Collaborative Research: Navigating Convergent Pressures on Arctic Development,N,,Data Management,,"Goldstein, Michael",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022588,,Logistics Base,,,,,",",63.75600052,-68.55599976,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022590,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2024,NNA Track 1: Collaborative Research: A Purpose-Driven Merger of Western Science and Indigenous Knowledge of Water Quality in Alaskan Communities,N,,Biology,,"Aggarwal, Srijan",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022590,,Logistics Base,,,,Alaska,"Anchorage, Southcentral and Gulf Coast",61.20299911,-149.897995,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022599,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2025,NNA Track 1: Collaborative Research: Navigating Convergent Pressures on Arctic Development,N,,Data Management,,"Lynch, Amanda",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022599,,Logistics Base,,,,,",",63.75600052,-68.55599976,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022639,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2025,"NNA Track 1: Understanding the Changing Natural-Built Landscape in an Arctic Community: An integrated sensor network in Utqiagvik, Alaska",N,,Biology,,"Epstein, Howard",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022639,,Logistics Base,,,,Alaska,"Utqiaġvik (Barrow), Arctic Alaska",71.29000092,-156.7740021,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022657,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2025,NNA Track 1: Collaborative Research: Navigating Convergent Pressures on Arctic Development,N,,Data Management,,"Bailey, David",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022657,,Logistics Base,,,,,",",63.75600052,-68.55599976,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022666,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2022,"NNA Track 2: Collaborative Research: Water Infrastructure in the Arctic: Vulnerabilities at the Intersection of Social, Natural and Physical Systems",N,,Social and Human Sciences,,"Faust, Kasey",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022666,,Logistics Base,,,,Alaska,"Bethel, West",60.79199982,-161.7640076,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022670,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2024,NNA Track 1: Collaborative Research: A Purpose-Driven Merger of Western Science and Indigenous Knowledge of Water Quality in Alaskan Communities,N,,Biology,,"Saleh, Navid",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022670,,Logistics Base,,,,Alaska,"Anchorage, Southcentral and Gulf Coast",61.20299911,-149.897995,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022687,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2022,NNA Track 2: Collaborative Research: Adaptable Microgrids in Arctic Communities,N,,Data Management,,"Lowe, Marie",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022687,,Logistics Base,,,,Alaska,"Kivalina, Arctic Alaska",67.72799683,-164.5410004,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2022699,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2020,2024,"NNA Track 1: Collaborative Research: Navigating Impacts of the Arctic Tourism Industry on Nature, Commerce, and Culture in Northern Communities",N,,Social and Human Sciences,,"Powell, James",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2022699,,Logistics Base,,,,Iceland,"Akureyri, Iceland",65.68399811,-18.11000061,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2125868,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2026,NRT-NNA: Convergent Arctic Research Perspectives and Education (CARPE),N,,Biology,,"Varner, Ruth",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2125868,,Logistics Base,,,,Alaska,"Fairbanks, Interior",64.84200287,-147.7109985,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2126792,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2026,"Collaborative Research: NNA Research: Interactions of natural and social systems with climate change, globalization, and infrastructure development in the Arctic",N,,Biology,,"Ivanov, Valeriy",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2126792,,Logistics Base,,,,Russia,"Yamal Peninsula, Yamalia",72.44100189,69.26200104,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2126793,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2026,"Collaborative Research: NNA Research: Interactions of natural and social systems with climate change, globalization, and infrastructure development in the Arctic",N,,Biology,,"Sheshukov, Aleksey",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2126793,,Logistics Base,,,,Russia,"Yamal Peninsula, Yamalia",72.44100189,69.26200104,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2126794,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2026,"Collaborative Research: NNA Research: Interactions of natural and social systems with climate change, globalization, and infrastructure development in the Arctic",N,,Biology,,"Ziker, John",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2126794,,Logistics Base,,,,Russia,"Yamal Peninsula, Yamalia",72.44100189,69.26200104,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2126795,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2026,"Collaborative Research: NNA Research: Interactions of natural and social systems with climate change, globalization, and infrastructure development in the Arctic",N,,Biology,,"Heskel, Mary",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2126795,,Logistics Base,,,,Russia,"Yamal Peninsula, Yamalia",72.44100189,69.26200104,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2126796,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2026,"Collaborative Research: NNA Research: Interactions of natural and social systems with climate change, globalization, and infrastructure development in the Arctic",N,,Biology,,"Ungar, Peter",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2126796,,Logistics Base,,,,Russia,"Yamal Peninsula, Yamalia",72.44100189,69.26200104,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2126797,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2026,"Collaborative Research: NNA Research: Interactions of natural and social systems with climate change, globalization, and infrastructure development in the Arctic",N,,Biology,,"Wang, Jingfeng",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2126797,,Logistics Base,,,,Russia,"Yamal Peninsula, Yamalia",72.44100189,69.26200104,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2126798,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2026,"Collaborative Research: NNA Research: Interactions of natural and social systems with climate change, globalization, and infrastructure development in the Arctic",N,,Biology,,"Liu, Desheng",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2126798,,Logistics Base,,,,Russia,"Yamal Peninsula, Yamalia",72.44100189,69.26200104,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2126799,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2026,"Collaborative Research: NNA Research: Interactions of natural and social systems with climate change, globalization, and infrastructure development in the Arctic",N,,Biology,,"Wren, Colin",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2126799,,Logistics Base,,,,Russia,"Yamal Peninsula, Yamalia",72.44100189,69.26200104,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2126965,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2027,NNA Research: Permafrost Grown: Cultivating convergence between farmers and researchers to foster sustainability for intensifying permafrost-agroecosystems,N,,Biology,,"Ward Jones, Melissa",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2126965,,Logistics Base,,,,Alaska,"Anaktuvuk Pass, Arctic Alaska",68.136,-151.7315,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2127171,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2023,"NNA Planning: Collaborative Research: Electric Vehicles in the Arctic (EVITA) - Interactions with Cold Weather, Microgrids, People, and Policy",N,,Social and Human Sciences,,"Wilber, Michelle",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2127171,,Logistics Base,,,,Alaska,"Bethel, West",60.79199982,-161.7640076,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2127172,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2023,"NNA Planning: Collaborative Research: Electric Vehicles in the Arctic (EVITA) - Interactions with Cold Weather, Microgrids, People, and Policy",N,,Social and Human Sciences,,"Schmidt, Jennifer",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2127172,,Logistics Base,,,,Alaska,"Bethel, West",60.79199982,-161.7640076,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2127220,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2023,NNA Planning: Collaborative Research: A holistic approach to monitoring abrupt environmental shifts in the Kluane Lake region,N,,Education and Outreach,,"Huff, Emily",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2127220,,Logistics Base,,,,Canada,"Kluane National Park, Yukon Territory",61,-138,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2127221,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2023,NNA Planning: Collaborative Research: A holistic approach to monitoring abrupt environmental shifts in the Kluane Lake region,N,,Education and Outreach,,"Dymond, Salli",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2127221,,Logistics Base,,,,Canada,"Kluane National Park, Yukon Territory",61,-138,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2127241,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2026,"Collaborative Research: NNA Research: Global changes, local impacts: Study of glacial fjords, ecosystems and communities in Greenland",N,,Oceanography,,"Straneo, Fiammetta",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2127241,,Logistics Base,,,,Greenland,"Inglefield Land, North",78.63666999999998,-69.98667,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2127242,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2026,"Collaborative Research: NNA Research: Global changes, local impacts: Study of glacial fjords, ecosystems and communities in Greenland",N,,Oceanography,,"Ciannelli, Lorenzo",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2127242,,Logistics Base,,,,Greenland,"Inglefield Land, North",78.63666999999998,-69.98667,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2127243,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2026,"Collaborative Research: NNA Research: Global changes, local impacts: Study of glacial fjords, ecosystems and communities in Greenland",N,,Oceanography,,"Little, Christopher",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2127243,,Logistics Base,,,,Greenland,"Inglefield Land, North",78.63666999999998,-69.98667,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
2127244,United States of America,NSF: National Science Foundation,GEO\\RISE\\NNA,2022,2026,"Collaborative Research: NNA Research: Global changes, local impacts: Study of glacial fjords, ecosystems and communities in Greenland",N,,Oceanography,,"Carey, Mark",,,Principal Investigator,https://api.battellearcticgateway.org/v1/reports/grant?proposal_number=2127244,,Logistics Base,,,,Greenland,"Inglefield Land, North",78.63666999999998,-69.98667,Logistics Base,,,,,,,,,,,,,,,,1/23/2024,,,,,,,,
